,endTime,artistName,trackName,msPlayed,artist_genres
8193,2023-08-01 21:47,Mac Miller,Blue World,84292,"['hip hop', 'pittsburgh rap', 'rap']"
8194,2023-08-01 22:01,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),176880,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8195,2023-08-01 22:04,Plies,Hypnotized (feat. Akon),188493,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']"
8196,2023-08-01 22:08,Three 6 Mafia,Stay Fly,236600,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8197,2023-08-01 22:08,Lil Jon & The East Side Boyz,Get Low,2585,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8198,2023-08-02 02:19,JUVENILE,Back That Azz Up,21754,"['bounce', 'crunk', 'dirty south rap', 'new orleans rap', 'southern hip hop', 'trap']"
8199,2023-08-02 02:19,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),176880,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8200,2023-08-02 02:22,Outkast,ATLiens,2368,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8201,2023-08-02 02:22,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),167276,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8202,2023-08-02 02:26,Rick Ross,Hustlin',247756,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8203,2023-08-02 02:27,T.I.,Bring Em Out,31672,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8204,2023-08-02 02:29,Outkast,Rosa Parks,147284,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8205,2023-08-02 02:32,Outkast,"So Fresh, So Clean",196696,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8206,2023-08-02 02:33,Big Tymers,Still Fly,2414,"['crunk', 'dirty south rap', 'new orleans rap']"
8207,2023-08-02 02:36,Three 6 Mafia,Stay Fly,236600,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8208,2023-08-02 02:39,Plies,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",162306,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']"
8209,2023-08-02 02:44,Devin The Dude,What a Job,271000,"['dirty south rap', 'houston rap']"
8210,2023-08-02 02:48,Lil Scrappy,No Problem,214213,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8211,2023-08-02 02:49,Paul Wall,Sittin' Sidewayz (feat. Big Pokey),101449,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']"
8212,2023-08-02 02:54,Slim Thug,3 Kings,254699,"['crunk', 'dirty south rap']"
8213,2023-08-02 02:54,Lil Jon & The East Side Boyz,Get Low,743,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8214,2023-08-02 02:58,Lil Wayne,Go DJ,271696,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8215,2023-08-02 03:03,Devin The Dude,Doobie Ashtray,316360,"['dirty south rap', 'houston rap']"
8216,2023-08-02 03:04,Trillville,Some Cut,30533,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']"
8217,2023-08-02 03:06,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),118143,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8218,2023-08-02 03:06,Outkast,Ms. Jackson,2182,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8219,2023-08-02 03:06,Rick Ross,Hustlin',1068,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8220,2023-08-02 12:24,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),176880,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8221,2023-08-02 12:28,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),239413,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8222,2023-08-02 12:33,Slim Thug,3 Kings,57970,"['crunk', 'dirty south rap']"
8223,2023-08-02 12:35,Lil Wayne,Twist Made Me,148610,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8224,2023-08-02 12:40,UGK,Int'l Players Anthem (I Choose You) (feat. Outkast),259040,['dirty south rap']
8225,2023-08-02 12:45,Devin The Dude,Doobie Ashtray,316360,"['dirty south rap', 'houston rap']"
8226,2023-08-02 12:47,Ludacris,What's Your Fantasy (Featuring Shawna),137806,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8227,2023-08-02 12:52,Ludacris,What's Your Fantasy (Featuring Shawna),137985,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8228,2023-08-02 12:55,DJ Khaled,We Takin' Over,89802,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
8229,2023-08-02 12:58,Plies,Hypnotized (feat. Akon),188493,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']"
8230,2023-08-02 12:59,Project Pat,Choices (feat. Lord Infamous),21993,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
8231,2023-08-02 14:00,Cherub,Doses & Mimosas,323253,[]
8232,2023-08-02 14:03,Kanye West,Waves,181573,"['chicago rap', 'hip hop', 'rap']"
8233,2023-08-02 14:07,Drake,Spin Bout U,214588,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8234,2023-08-02 14:09,Lil Uzi Vert,Dark Queen,39854,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
8235,2023-08-02 14:12,Piotr Wiese,Changes,157066,['neo-classical']
8236,2023-08-02 14:19,Joep Beving,Midwayer,345800,"['compositional ambient', 'neo-classical']"
8237,2023-08-02 14:21,Jóhann Jóhannsson,Suite from The Theory of Everything: I. A Model of the Universe,90053,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']"
8238,2023-08-02 14:24,Ludovico Einaudi,85mm,179123,"['compositional ambient', 'neo-classical']"
8239,2023-08-02 14:27,Manuel de Falla,Siete canciones populares españolas: No. 5 Nana,157133,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era', 'spanish classical']"
8240,2023-08-02 14:29,Heitor Villa-Lobos,"Pequena Suíte, W064: V. Melodia",157293,"['brazilian classical', 'classical', 'early modern classical', 'latin classical', 'neoclassicism']"
8241,2023-08-02 14:29,Gabríel Ólafs,Bambaló,1756,['background piano']
8242,2023-08-02 15:23,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
8243,2023-08-02 15:26,Dave,Sprinter,208976,"['jam band', 'neo mellow', 'pop rock']"
8244,2023-08-02 15:30,Dave,UK Rap,198026,"['jam band', 'neo mellow', 'pop rock']"
8245,2023-08-02 15:33,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
8246,2023-08-02 15:37,FKA twigs,Measure of a Man (feat. Central Cee),195466,"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'trip hop']"
8247,2023-08-02 15:40,Luciano,West Connect (feat. Central Cee),212114,"['german drill', 'german hip hop']"
8248,2023-08-02 15:44,Dave,Trojan Horse,248866,"['jam band', 'neo mellow', 'pop rock']"
8249,2023-08-02 15:47,Central Cee,LA Leakers Freestyle,173822,"['melodic drill', 'r&drill']"
8250,2023-08-02 15:50,Central Cee,Retail Therapy,175128,"['melodic drill', 'r&drill']"
8251,2023-08-02 15:53,Central Cee,Dun Deal,161154,"['melodic drill', 'r&drill']"
8252,2023-08-02 15:55,Mixtape Madness,"Next Up - S2-E39, Pt. 2",112941,"['melodic drill', 'uk drill', 'uk hip hop']"
8253,2023-08-02 15:58,Central Cee,Day in the Life,188689,"['melodic drill', 'r&drill']"
8254,2023-08-02 16:01,Central Cee,Straight Back to It,196939,"['melodic drill', 'r&drill']"
8255,2023-08-02 16:02,Central Cee,Over You,21856,"['melodic drill', 'r&drill']"
8256,2023-08-02 16:05,Central Cee,Retail Therapy,11440,"['melodic drill', 'r&drill']"
8257,2023-08-02 16:05,Central Cee,Straight Back to It,196939,"['melodic drill', 'r&drill']"
8258,2023-08-02 16:07,Central Cee,Obsessed With You,108650,"['melodic drill', 'r&drill']"
8259,2023-08-02 16:10,Central Cee,Khabib,198782,"['melodic drill', 'r&drill']"
8260,2023-08-02 16:13,Central Cee,Lil Bro (feat. Lil Bro),189617,"['melodic drill', 'r&drill']"
8261,2023-08-02 16:16,Central Cee,TRANSITION,184842,"['melodic drill', 'r&drill']"
8262,2023-08-02 16:17,Central Cee,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)",30007,"['melodic drill', 'r&drill']"
8263,2023-08-02 16:24,Central Cee,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)",93700,"['melodic drill', 'r&drill']"
8264,2023-08-02 16:29,Three 6 Mafia,Side 2 Side (feat. Bow Wow & Project Pat),214546,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8265,2023-08-02 16:34,Big Tymers,Still Fly,335613,"['crunk', 'dirty south rap', 'new orleans rap']"
8266,2023-08-02 16:39,Lil' Keke,Chunk up the Deuce,299746,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']"
8267,2023-08-02 16:42,SHOP BOYZ,They Like Me - Dirty,196173,"['atl hip hop', 'dirty south rap', 'futuristic swag']"
8268,2023-08-02 16:47,Bow Wow,Fresh Azimiz (feat. J-Kwon & Jermaine Dupri),271133,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8269,2023-08-02 16:50,T-Pain,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),14560,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8270,2023-08-02 16:50,Project Pat,Chickenhead (feat. Three 6 Mafia & La Chat),194626,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
8271,2023-08-02 16:54,Three 6 Mafia,Stay Fly,236600,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8272,2023-08-02 16:57,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),176880,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8273,2023-08-02 17:00,Gorilla Zoe,Hood Nigga,139450,"['atl hip hop', 'crunk', 'dirty south rap', 'futuristic swag', 'southern hip hop', 'trap']"
8274,2023-08-02 17:04,MiMS,This Is Why I'm Hot,253706,['pop rap']
8275,2023-08-02 17:07,SHOP BOYZ,They Like Me - Dirty,196173,"['atl hip hop', 'dirty south rap', 'futuristic swag']"
8276,2023-08-02 17:11,David Banner,Like A Pimp,254706,"['conscious hip hop', 'crunk', 'dirty south rap', 'mississippi hip hop', 'southern hip hop']"
8277,2023-08-02 17:16,Bow Wow,Fresh Azimiz (feat. J-Kwon & Jermaine Dupri),271133,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8278,2023-08-02 17:20,Three 6 Mafia,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),261973,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8279,2023-08-02 17:25,I-20,Break Bread,277853,['atl hip hop']
8280,2023-08-02 17:29,Hurricane Chris,A Bay Bay - Single Version,257120,['dirty south rap']
8281,2023-08-02 17:32,Dirty Harry,Stick To Da Script,161906,"['alternative hip hop', 'modern rock', 'rock']"
8282,2023-08-02 17:33,Dem Franchize Boyz,I Think They Like Me - Remix,63266,"['atl hip hop', 'crunk', 'dirty south rap', 'southern hip hop']"
8283,2023-08-02 17:36,Down A.K.A Kilo,Lean Like A Cholo,198217,[]
8284,2023-08-02 17:40,Cali Swag District,Teach Me How to Dougie,237480,['pop rap']
8285,2023-08-02 17:42,Jibbs,King Kong,123952,['dirty south rap']
8286,2023-08-02 20:59,Steve Lacy,Bad Habit,232114,['afrofuturism']
8287,2023-08-02 21:00,Khalid,Love Lies (with Normani),7043,"['pop', 'pop r&b']"
8288,2023-08-02 21:00,Bruno Mars,Smokin Out The Window,1685,"['dance pop', 'pop']"
8289,2023-08-02 21:00,Beyoncé,Hold Up,4202,"['pop', 'r&b']"
8290,2023-08-02 21:00,THE ANXIETY,Meet Me At Our Spot,1920,['modern alternative pop']
8291,2023-08-02 21:04,Nelly Furtado,Promiscuous,242293,"['canadian latin', 'canadian pop', 'dance pop', 'pop']"
8292,2023-08-02 21:05,Drake,In My Feelings,52118,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8293,2023-08-02 21:06,Rihanna,Where Have You Been,51285,"['barbadian pop', 'pop', 'urban contemporary']"
8294,2023-08-02 21:09,Black Eyed Peas,Meet Me Halfway,166649,"['dance pop', 'pop', 'pop rap']"
8295,2023-08-02 21:10,Outkast,Ms. Jackson,7573,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8296,2023-08-02 21:10,Post Malone,Congratulations,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
8297,2023-08-02 21:10,JAY-Z,Empire State Of Mind,0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
8298,2023-08-02 21:14,Outkast,Ms. Jackson,254208,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8299,2023-08-02 21:17,MGMT,Time to Pretend,137621,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
8300,2023-08-02 21:22,MGMT,Kids,302840,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
8301,2023-08-02 21:23,Icona Pop,I Love It (feat. Charli XCX),66580,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']"
8302,2023-08-02 22:45,Empire of the Sun,Walking On A Dream,198440,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8303,2023-08-02 22:48,Drake,One Dance,173986,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8304,2023-08-02 22:49,JAY-Z,Hard Knock Life (Ghetto Anthem),43874,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
8305,2023-08-02 22:53,Post Malone,Congratulations,220293,"['dfw rap', 'melodic rap', 'pop', 'rap']"
8306,2023-08-02 22:57,Foster The People,Pumped Up Kicks,239600,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']"
8307,2023-08-02 23:04,Luke Combs,Fast Car,265493,"['contemporary country', 'country']"
8308,2023-08-02 23:11,Tove Lo,Talking Body,2465,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
8309,2023-08-03 01:06,Alice Deejay,Better Off Alone,91455,['eurodance']
8310,2023-08-03 01:22,Alice Deejay,Better Off Alone,214883,['eurodance']
8311,2023-08-03 01:32,JAY-Z,Empire State Of Mind,156776,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
8312,2023-08-03 02:55,Devin The Dude,What a Job,332546,"['dirty south rap', 'houston rap']"
8313,2023-08-03 02:56,Edward Maya,Stereo Love - Radio Edit,32137,"['romanian house', 'romanian pop']"
8314,2023-08-03 03:01,Devin The Dude,Doobie Ashtray,316360,"['dirty south rap', 'houston rap']"
8315,2023-08-03 03:04,Outkast,Rosa Parks,212313,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8316,2023-08-03 03:06,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),112512,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8317,2023-08-03 12:22,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
8318,2023-08-03 12:25,OHGEESY,Startn Up (feat. Central Cee),168000,['cali rap']
8319,2023-08-03 12:27,Luciano,West Connect (feat. Central Cee),89397,"['german drill', 'german hip hop']"
8320,2023-08-03 12:28,Meekz,Don’t Like Drill (feat. Central Cee),53994,"['manchester hip hop', 'uk hip hop']"
8321,2023-08-03 12:28,Rondodasosa,MOVIE (feat. Central Cee),1130,"['drill italiana', 'trap italiana']"
8322,2023-08-03 12:28,ASHE 22,Anthracite,3008,"['drill francais', 'french hip hop', 'pop urbaine', 'rap francais', 'rap lyonnais']"
8323,2023-08-03 12:29,Central Cee,No Pain,60906,"['melodic drill', 'r&drill']"
8324,2023-08-03 12:32,Central Cee,LET GO,174246,"['melodic drill', 'r&drill']"
8325,2023-08-03 12:35,Meekz,Don’t Like Drill (feat. Central Cee),1557,"['manchester hip hop', 'uk hip hop']"
8326,2023-08-03 12:35,Stay Flee Get Lizzy,Meant To Be (feat. Fredo & Central Cee),810,"['nottingham hip hop', 'uk hip hop']"
8327,2023-08-03 12:35,Dave,UK Rap,198026,"['jam band', 'neo mellow', 'pop rock']"
8328,2023-08-03 12:35,Dave,UK Rap,3601,"['jam band', 'neo mellow', 'pop rock']"
8329,2023-08-03 12:37,Central Cee,Ruby,108416,"['melodic drill', 'r&drill']"
8330,2023-08-03 12:41,Dave,Trojan Horse,229162,"['jam band', 'neo mellow', 'pop rock']"
8331,2023-08-03 12:42,Dave,Trojan Horse,11306,"['jam band', 'neo mellow', 'pop rock']"
8332,2023-08-03 12:45,Gunna,SKYBOX,178093,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
8333,2023-08-03 12:50,Drake,On The Radar Freestyle,263113,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8334,2023-08-03 14:39,Erik Satie,Gymnopédie No. 1,205866,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']"
8335,2023-08-03 14:43,Fritz Kreisler,"3 Old Viennese Dances: No. 2, Liebesleid (Transcr. for Violin and Orchestra)",220946,"['classical', 'post-romantic era', 'violin']"
8336,2023-08-03 14:47,Julie Cooper,VENUS in Sunlight Grey,247813,[]
8337,2023-08-03 14:53,Joep Beving,Passage,312373,"['compositional ambient', 'neo-classical']"
8338,2023-08-03 14:58,Tigran Hamasyan,Tsirani Tsar,349386,"['armenian folk', 'contemporary jazz', 'jazz piano', 'modern jazz piano']"
8339,2023-08-03 15:05,Johann Sebastian Bach,"Violin Concerto in E Major, BWV 1042: II. Adagio",391773,"['baroque', 'classical', 'early music', 'german baroque']"
8340,2023-08-03 15:07,Franz Schubert,Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),143266,"['classical', 'classical era', 'early romantic era']"
8341,2023-08-03 15:12,Igor Stravinsky,L'Oiseau de feu (1911 Version): X. Khorovod (Ronde) des princesses,282120,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']"
8342,2023-08-03 15:13,Erik Satie,"Mercure, Scene 1: La nuit",73826,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']"
8343,2023-08-03 15:20,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",404914,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']"
8344,2023-08-03 15:24,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
8345,2023-08-03 15:27,FKA twigs,Measure of a Man (feat. Central Cee),195466,"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'trip hop']"
8346,2023-08-03 15:30,Central Cee,Hate It Or Luv It,152112,"['melodic drill', 'r&drill']"
8347,2023-08-03 15:32,Mixtape Madness,"Next Up - S2-E39, Pt. 1",147692,"['melodic drill', 'uk drill', 'uk hip hop']"
8348,2023-08-03 15:36,Luciano,West Connect (feat. Central Cee),212114,"['german drill', 'german hip hop']"
8349,2023-08-03 15:39,Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],222496,"['pop', 'singer-songwriter pop', 'uk pop']"
8350,2023-08-03 15:43,Blanco,The Great Escape (feat. Central Cee),192676,"['black americana', 'country rap']"
8351,2023-08-03 15:46,Central Cee,Straight Back to It,196939,"['melodic drill', 'r&drill']"
8352,2023-08-03 15:49,Central Cee,Molly,201666,"['melodic drill', 'r&drill']"
8353,2023-08-03 15:52,Central Cee,Bumpy Johnson,161666,"['melodic drill', 'r&drill']"
8354,2023-08-03 15:53,Ninho,Eurostar (feat. Central Cee),37412,"['french hip hop', 'pop urbaine']"
8355,2023-08-03 15:56,Central Cee,Little Bit of This,180581,"['melodic drill', 'r&drill']"
8356,2023-08-03 15:59,Meekz,Don’t Like Drill (feat. Central Cee),230621,"['manchester hip hop', 'uk hip hop']"
8357,2023-08-03 16:02,Central Cee,Commitment Issues,150663,"['melodic drill', 'r&drill']"
8358,2023-08-03 16:05,ASHE 22,Anthracite,176666,"['drill francais', 'french hip hop', 'pop urbaine', 'rap francais', 'rap lyonnais']"
8359,2023-08-03 16:08,OHGEESY,Startn Up (feat. Central Cee),168000,['cali rap']
8360,2023-08-03 16:10,Central Cee,Obsessed With You,108650,"['melodic drill', 'r&drill']"
8361,2023-08-03 16:21,Central Cee,Daily Duppy (feat. GRM Daily),278277,"['melodic drill', 'r&drill']"
8362,2023-08-03 16:50,Dave,Our 25th Birthday,307973,"['jam band', 'neo mellow', 'pop rock']"
8363,2023-08-03 16:53,Central Cee,RUNNING MAN,185338,"['melodic drill', 'r&drill']"
8364,2023-08-03 16:56,Central Cee,Ungrateful,173868,"['melodic drill', 'r&drill']"
8365,2023-08-03 16:59,Central Cee,Crypto Price,178285,"['melodic drill', 'r&drill']"
8366,2023-08-03 17:01,Central Cee,LET GO,117544,"['melodic drill', 'r&drill']"
8367,2023-08-03 18:39,Slim Thug,3 Kings,290680,"['crunk', 'dirty south rap']"
8368,2023-08-03 18:43,Three 6 Mafia,Stay Fly,236600,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8369,2023-08-03 18:48,Big Tymers,Still Fly,335613,"['crunk', 'dirty south rap', 'new orleans rap']"
8370,2023-08-03 18:49,Ying Yang Twins,Wait (The Whisper Song),64799,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8371,2023-08-03 18:54,Outkast,B.O.B. - Bombs Over Baghdad,304226,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8372,2023-08-03 18:58,Soulja Boy,Crank That (Soulja Boy),221933,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8373,2023-08-03 19:01,8Ball & MJG,You Don't Want Drama,193610,"['dirty south rap', 'memphis hip hop']"
8374,2023-08-03 19:06,Outkast,Ms. Jackson,270506,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8375,2023-08-03 19:08,Nappy Roots,Awnaw - All Hooks up Version,109243,['dirty south rap']
8376,2023-08-03 19:12,UGK,Int'l Players Anthem (I Choose You) (feat. Outkast),259040,['dirty south rap']
8377,2023-08-03 19:15,Project Pat,Choose U,178493,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
8378,2023-08-03 19:19,D4L,Laffy Taffy,224253,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8379,2023-08-03 19:22,Lil Scrappy,No Problem,170774,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8380,2023-08-03 19:22,Project Pat,Chickenhead (feat. Three 6 Mafia & La Chat),6455,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
8381,2023-08-03 19:25,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),176880,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8382,2023-08-03 19:26,Trick Daddy,I'm a Thug,77273,"['crunk', 'dirty south rap', 'miami hip hop', 'southern hip hop']"
8383,2023-08-03 20:59,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),232560,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8384,2023-08-03 21:02,Outkast,Unhappy,195346,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8385,2023-08-03 21:05,A$AP Rocky,LVL,220133,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
8386,2023-08-03 21:11,Frank Ocean,Nights,307151,"['lgbtq+ hip hop', 'neo soul']"
8387,2023-08-03 21:15,Empire of the Sun,We Are The People,267373,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8388,2023-08-03 21:16,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),64834,"['hip hop', 'rap']"
8389,2023-08-03 21:20,Common,GO!,224160,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
8390,2023-08-03 21:20,Drake,Chicago Freestyle (feat. Giveon),4758,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8391,2023-08-03 21:24,Outkast,Ms. Jackson,270506,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8392,2023-08-03 21:28,WZRD,"Teleport 2 Me, Jamie",238400,['psychedelic hip hop']
8393,2023-08-03 21:28,A$AP Rocky,L$D,3501,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
8394,2023-08-03 21:30,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",89045,"['atl hip hop', 'hip hop', 'rap']"
8395,2023-08-03 21:34,Frank Ocean,Biking,155136,"['lgbtq+ hip hop', 'neo soul']"
8396,2023-08-04 00:57,Frank Ocean,Biking,4272,"['lgbtq+ hip hop', 'neo soul']"
8397,2023-08-04 01:00,Dave,Trojan Horse,157361,"['jam band', 'neo mellow', 'pop rock']"
8398,2023-08-04 01:04,Central Cee,Straight Back to It,16591,"['melodic drill', 'r&drill']"
